"bin","tree_id","tree_in_bin","prop1","k","mean_mast","mean_coph","mean_preserved_cherries"
"75-80%",287,17,0.78125,22,22,0.126474188938349,0
"75-80%",287,17,0.78125,23,22.8666666666667,0.171957101470821,0.0666666666666667
"75-80%",287,17,0.78125,24,24,0.233565604727221,0
"75-80%",287,17,0.78125,25,24.9333333333333,0.293223620760176,0.0666666666666667
"75-80%",287,17,0.78125,26,25.9333333333333,0.377323312878678,0.2
"75-80%",287,17,0.78125,27,26.7333333333333,0.459714033269523,0.2
"75-80%",287,17,0.78125,28,27.8,0.548517895630412,0.4
"75-80%",287,17,0.78125,29,28.8,0.646671594634642,0.533333333333333
"75-80%",287,17,0.78125,30,29.8,0.752529438168901,0.533333333333333
"75-80%",287,17,0.78125,31,31,0.869993579081069,1
"75-80%",287,17,0.78125,32,32,1,2
"75-80%",290,18,0.78125,1,30.8666666666667,0.869993579081069,1.73333333333333
"75-80%",290,18,0.78125,2,29.8,0.748816730348616,1.33333333333333
"75-80%",290,18,0.78125,3,28.9333333333333,0.635085375848104,1.26666666666667
"75-80%",290,18,0.78125,4,28,0.542035043939094,1.4
"75-80%",290,18,0.78125,5,26.7333333333333,0.438688363462652,0.6
"75-80%",290,18,0.78125,6,25.8,0.367962458518893,0.866666666666667
"75-80%",290,18,0.78125,7,24.5333333333333,0.301063437636991,0.8
"75-80%",290,18,0.78125,8,23.6666666666667,0.237138252616835,0.733333333333333
"75-80%",290,18,0.78125,9,22.7333333333333,0.18151998553445,0.466666666666667
"75-80%",290,18,0.78125,10,21.2666666666667,0.129912217608959,0.533333333333333
"75-80%",290,18,0.78125,11,21.2666666666667,0.0901795315719333,0.8
"75-80%",290,18,0.78125,12,19.8666666666667,0.0555897722589583,0.333333333333333
"75-80%",290,18,0.78125,13,19,0.0234945368986683,0.333333333333333
"75-80%",290,18,0.78125,14,18.2666666666667,0.00820434399207552,0.2
"75-80%",290,18,0.78125,15,17.5333333333333,-0.00494871124494479,0.133333333333333
"75-80%",290,18,0.78125,16,17.2,-0.00477972431228161,0
"75-80%",290,18,0.78125,17,17.6,-0.00494871124494479,0.133333333333333
"75-80%",290,18,0.78125,18,18.8,0.00751537891350981,0.133333333333333
"75-80%",290,18,0.78125,19,19.1333333333333,0.0207203321597351,0.266666666666667
"75-80%",290,18,0.78125,20,19.1333333333333,0.0507303453903031,0
"75-80%",290,18,0.78125,21,20.8,0.0857110310194348,0.466666666666667
"75-80%",290,18,0.78125,22,21.4,0.135301941371959,0.533333333333333
"75-80%",290,18,0.78125,23,22.8666666666667,0.168132513298895,0.666666666666667
"75-80%",290,18,0.78125,24,23.8,0.231119250463805,0.933333333333333
"75-80%",290,18,0.78125,25,24.9333333333333,0.281384528150845,0.733333333333333
"75-80%",290,18,0.78125,26,25.6,0.378291842927935,1
"75-80%",290,18,0.78125,27,26.8666666666667,0.454472648818247,1.13333333333333
"75-80%",290,18,0.78125,28,27.8666666666667,0.548686935908069,1.4
"75-80%",290,18,0.78125,29,28.8,0.644829012577129,1.6
"75-80%",290,18,0.78125,30,29.8,0.747809881401328,1.4
"75-80%",290,18,0.78125,31,31,0.869604527257263,1.8
"75-80%",290,18,0.78125,32,32,1,2
"75-80%",294,19,0.78125,1,30.9333333333333,0.869604527257263,1.73333333333333
"75-80%",294,19,0.78125,2,30,0.752356397924296,1.73333333333333
"75-80%",294,19,0.78125,3,28.8,0.642090179764173,1.33333333333333
"75-80%",294,19,0.78125,4,27.8,0.5423110576597,1.26666666666667
"75-80%",294,19,0.78125,5,26.6666666666667,0.458216495679569,1
"75-80%",294,19,0.78125,6,25.8666666666667,0.354484746954621,0.666666666666667
"75-80%",294,19,0.78125,7,24.9333333333333,0.295905400887242,0.933333333333333
"75-80%",294,19,0.78125,8,24,0.241565824199813,0.933333333333333
"75-80%",294,19,0.78125,9,22.8666666666667,0.17880494793915,0.466666666666667
"75-80%",294,19,0.78125,10,21.1333333333333,0.129859926544384,0.333333333333333
"75-80%",294,19,0.78125,11,21,0.090541556817823,0.666666666666667
"75-80%",294,19,0.78125,12,18.7333333333333,0.0548970927639397,0.133333333333333
"75-80%",294,19,0.78125,13,19,0.0266402451388947,0.266666666666667
"75-80%",294,19,0.78125,14,17.8666666666667,0.00891048993067834,0.333333333333333
"75-80%",294,19,0.78125,15,16.9333333333333,-0.00214271979746526,0.266666666666667
"75-80%",294,19,0.78125,16,17.0666666666667,-0.00687479279776776,0
"75-80%",294,19,0.78125,17,17.7333333333333,-0.00109607511599641,0.133333333333333
"75-80%",294,19,0.78125,18,17.8666666666667,0.00890476297733264,0.2
"75-80%",294,19,0.78125,19,18.7333333333333,0.0259580449815732,0.133333333333333
"75-80%",294,19,0.78125,20,19.2,0.0555897722589583,0.333333333333333
"75-80%",294,19,0.78125,21,21.2666666666667,0.086065395949437,0.6
"75-80%",294,19,0.78125,22,21.4666666666667,0.135301941371959,0.666666666666667
"75-80%",294,19,0.78125,23,22.8666666666667,0.175545330899523,0.466666666666667
"75-80%",294,19,0.78125,24,23.7333333333333,0.22885200153619,0.533333333333333
"75-80%",294,19,0.78125,25,24.8666666666667,0.297400257855681,0.933333333333333
"75-80%",294,19,0.78125,26,26,0.359047877599736,0.933333333333333
"75-80%",294,19,0.78125,27,27,0.450069822859511,1.06666666666667
"75-80%",294,19,0.78125,28,27.8666666666667,0.543634626827217,1.2
"75-80%",294,19,0.78125,29,28.8666666666667,0.646356150867286,1.53333333333333
"75-80%",294,19,0.78125,30,29.8,0.751176508732402,1.4
"75-80%",294,19,0.78125,31,30.8,0.869215475433458,1.53333333333333
"75-80%",294,19,0.78125,32,32,1,2
"75-80%",301,20,0.75,1,31.0666666666667,0.872501250589666,1.8
"75-80%",301,20,0.75,2,29.8,0.75875881485218,1.73333333333333
"75-80%",301,20,0.75,3,29.2666666666667,0.64916947092996,1.8
"75-80%",301,20,0.75,4,28.3333333333333,0.555311318104262,1.6
"75-80%",301,20,0.75,5,26.8666666666667,0.45950698114629,1.4
"75-80%",301,20,0.75,6,25.8666666666667,0.380272353661105,1.26666666666667
"75-80%",301,20,0.75,7,25.1333333333333,0.302277373691068,1.26666666666667
"75-80%",301,20,0.75,8,24,0.242501660879553,1.13333333333333
"75-80%",301,20,0.75,9,22.0666666666667,0.179788911411008,0.866666666666667
"75-80%",301,20,0.75,10,22.7333333333333,0.126712694902851,1.06666666666667
"75-80%",301,20,0.75,11,21.3333333333333,0.0855119125768438,0.8
"75-80%",301,20,0.75,12,21.2,0.0543944014154993,0.733333333333333
"75-80%",301,20,0.75,13,19.8666666666667,0.027786225806968,0.6
"75-80%",301,20,0.75,14,19.4666666666667,0.00858022603112702,0.733333333333333
"75-80%",301,20,0.75,15,19.1333333333333,-0.00781089175865788,0.333333333333333
"75-80%",301,20,0.75,16,19.2666666666667,-0.00781059068703816,0.533333333333333
"75-80%",301,20,0.75,17,18.7333333333333,-0.00127919946332133,0.4
"75-80%",301,20,0.75,18,19.1333333333333,0.00688763046441628,0.4
"75-80%",301,20,0.75,19,19.9333333333333,0.0277860065115183,0.466666666666667
"75-80%",301,20,0.75,20,21.3333333333333,0.0541201774996291,1.06666666666667
"75-80%",301,20,0.75,21,21.4,0.0950564578013099,0.733333333333333
"75-80%",301,20,0.75,22,22.5333333333333,0.127399960104168,0.533333333333333
"75-80%",301,20,0.75,23,23.2666666666667,0.186383842188044,1.46666666666667
"75-80%",301,20,0.75,24,24.2,0.239772200107507,1.06666666666667
"75-80%",301,20,0.75,25,25.2666666666667,0.306149147342161,1.2
"75-80%",301,20,0.75,26,26,0.37836309713619,1.33333333333333
"75-80%",301,20,0.75,27,26.9333333333333,0.464795120682162,1.4
"75-80%",301,20,0.75,28,28.2,0.550115615258119,1.53333333333333
"75-80%",301,20,0.75,29,29.2666666666667,0.64806140564569,1.86666666666667
"75-80%",301,20,0.75,30,29.8,0.758797723681729,1.6
"75-80%",301,20,0.75,31,31,0.872995412835662,1.8
"75-80%",301,20,0.75,32,32,1,2
"80-85%",101,1,0.8125,1,30.8666666666667,0.863114343220481,1.86666666666667
"80-85%",101,1,0.8125,2,30.1333333333333,0.735553048737667,1.86666666666667
"80-85%",101,1,0.8125,3,29,0.632278532298194,1.86666666666667
"80-85%",101,1,0.8125,4,28.1333333333333,0.518494302994399,1.4
"80-85%",101,1,0.8125,5,27.4,0.424235177278336,1.4
"80-85%",101,1,0.8125,6,26.1333333333333,0.351449365511122,1.26666666666667
"80-85%",101,1,0.8125,7,25,0.292625085529669,1.33333333333333
"80-85%",101,1,0.8125,8,23.6666666666667,0.248308224754608,1.26666666666667
"80-85%",101,1,0.8125,9,23.2,0.179427621170382,1.2
"80-85%",101,1,0.8125,10,22.9333333333333,0.119590462540507,1
"80-85%",101,1,0.8125,11,22.0666666666667,0.073680578665136,1
"80-85%",101,1,0.8125,12,20.8666666666667,0.0493751958600311,0.733333333333333
"80-85%",101,1,0.8125,13,19.6666666666667,0.0268113517364009,0.533333333333333
"80-85%",101,1,0.8125,14,18.8666666666667,0.00323789157235447,0.4
"80-85%",101,1,0.8125,15,18.2,-0.00538507759027115,0.2
"80-85%",101,1,0.8125,16,18.4,-0.0101774333561336,0.2
"80-85%",101,1,0.8125,17,18,-0.00184715522457141,0.133333333333333
"80-85%",101,1,0.8125,18,19.0666666666667,0.00901554684939123,0.6
"80-85%",101,1,0.8125,19,19.7333333333333,0.0134935315783431,0.333333333333333
"80-85%",101,1,0.8125,20,20.8,0.0471651964250703,0.6
"80-85%",101,1,0.8125,21,21.4,0.0824761589195967,0.8
"80-85%",101,1,0.8125,22,22.7333333333333,0.109145145873861,1.06666666666667
"80-85%",101,1,0.8125,23,23.6666666666667,0.170876062652828,1.33333333333333
"80-85%",101,1,0.8125,24,24.7333333333333,0.205322525318866,1
"80-85%",101,1,0.8125,25,25.4666666666667,0.283898517784989,1.4
"80-85%",101,1,0.8125,26,26.4666666666667,0.36054445225403,1.46666666666667
"80-85%",101,1,0.8125,27,27.1333333333333,0.438573130142486,1.53333333333333
"80-85%",101,1,0.8125,28,27.8666666666667,0.538036927019289,1.46666666666667
"80-85%",101,1,0.8125,29,29,0.636739043269273,1.6
"80-85%",101,1,0.8125,30,29.7333333333333,0.742484708147214,1.6
"80-85%",101,1,0.8125,31,30.8666666666667,0.863721530604187,1.86666666666667
"80-85%",101,1,0.8125,32,32,1,2
"80-85%",121,2,0.8125,1,30.8666666666667,0.863114343220481,1.66666666666667
"80-85%",121,2,0.8125,2,29.9333333333333,0.73258392691776,1.46666666666667
"80-85%",121,2,0.8125,3,28.8,0.637085293652661,1.53333333333333
"80-85%",121,2,0.8125,4,27.8,0.533318853868004,1.26666666666667
"80-85%",121,2,0.8125,5,26.7333333333333,0.441283007884984,1.13333333333333
"80-85%",121,2,0.8125,6,25.8,0.354715963783976,1
"80-85%",121,2,0.8125,7,24.6,0.291890683938314,0.733333333333333
"80-85%",121,2,0.8125,8,23.8,0.214332377211727,0.466666666666667
"80-85%",121,2,0.8125,9,23,0.147764872930817,0.533333333333333
"80-85%",121,2,0.8125,10,21.6666666666667,0.132216473398671,0.666666666666667
"80-85%",121,2,0.8125,11,20.6666666666667,0.0823093151078948,0.4
"80-85%",121,2,0.8125,12,20.2666666666667,0.0542158972844773,0.666666666666667
"80-85%",121,2,0.8125,13,18.6,0.0276905676167506,0.266666666666667
"80-85%",121,2,0.8125,14,17.9333333333333,0.0125541968415808,0.133333333333333
"80-85%",121,2,0.8125,15,17.7333333333333,-0.00273163581599634,0.133333333333333
"80-85%",121,2,0.8125,16,18,-0.00575020316070207,0.2
"80-85%",121,2,0.8125,17,17.9333333333333,-0.00273163581599634,0
"80-85%",121,2,0.8125,18,18.2,0.00440159992479294,0.4
"80-85%",121,2,0.8125,19,19.2666666666667,0.0232750777028491,0.2
"80-85%",121,2,0.8125,20,19.9333333333333,0.0492666771960224,0.533333333333333
"80-85%",121,2,0.8125,21,21.2,0.0877396958646841,0.6
"80-85%",121,2,0.8125,22,21.8,0.126577119915099,0.4
"80-85%",121,2,0.8125,23,23.0666666666667,0.163177716338782,0.6
"80-85%",121,2,0.8125,24,23.8,0.222703310154284,0.6
"80-85%",121,2,0.8125,25,24.7333333333333,0.296685100157581,0.933333333333333
"80-85%",121,2,0.8125,26,25.8666666666667,0.361474802711479,1
"80-85%",121,2,0.8125,27,26.8666666666667,0.443094016404932,1.26666666666667
"80-85%",121,2,0.8125,28,27.8,0.527956553485777,1.26666666666667
"80-85%",121,2,0.8125,29,28.9333333333333,0.621819755637273,1.13333333333333
"80-85%",121,2,0.8125,30,29.9333333333333,0.737285963590054,1.6
"80-85%",121,2,0.8125,31,30.9333333333333,0.861899968453069,1.66666666666667
"80-85%",121,2,0.8125,32,32,1,2
"80-85%",146,3,0.8125,1,30.8666666666667,0.864328717987893,0.866666666666667
"80-85%",146,3,0.8125,2,29.8,0.740339724305654,0.533333333333333
"80-85%",146,3,0.8125,3,28.9333333333333,0.632278532298194,0.466666666666667
"80-85%",146,3,0.8125,4,27.8666666666667,0.532996740252533,0.333333333333333
"80-85%",146,3,0.8125,5,26.8666666666667,0.440833573273709,0.2
"80-85%",146,3,0.8125,6,25.8666666666667,0.363811050526884,0.133333333333333
"80-85%",146,3,0.8125,7,24.8666666666667,0.296685100157581,0.0666666666666667
"80-85%",146,3,0.8125,8,23.9333333333333,0.23262182043528,0.133333333333333
"80-85%",146,3,0.8125,9,22.8666666666667,0.161475295486387,0
"80-85%",146,3,0.8125,10,21.7333333333333,0.123955595623345,0.133333333333333
"80-85%",146,3,0.8125,11,21,0.0868492438211758,0
"80-85%",146,3,0.8125,12,19.6666666666667,0.0467328871948413,0
"80-85%",146,3,0.8125,13,19.0666666666667,0.0223919797200689,0.0666666666666667
"80-85%",146,3,0.8125,14,17.8666666666667,-0.000795016465434489,0
"80-85%",146,3,0.8125,15,16.6,-0.00184715522457141,0
"80-85%",146,3,0.8125,16,17,-0.0048660561449555,0
"80-85%",146,3,0.8125,17,16.8,-0.00716462508107948,0
"80-85%",146,3,0.8125,18,18.0666666666667,0.0103413529037987,0
"80-85%",146,3,0.8125,19,18.7333333333333,0.0241581756856294,0
"80-85%",146,3,0.8125,20,18.7333333333333,0.0524498137554501,0
"80-85%",146,3,0.8125,21,20.6666666666667,0.081576180567463,0.133333333333333
"80-85%",146,3,0.8125,22,22,0.125658917969483,0.0666666666666667
"80-85%",146,3,0.8125,23,22.9333333333333,0.158009523477067,0
"80-85%",146,3,0.8125,24,23.8666666666667,0.20835412636058,0.133333333333333
"80-85%",146,3,0.8125,25,24.8666666666667,0.281523356419713,0.0666666666666667
"80-85%",146,3,0.8125,26,26,0.35713264234725,0.133333333333333
"80-85%",146,3,0.8125,27,26.8666666666667,0.453933527374925,0.266666666666667
"80-85%",146,3,0.8125,28,27.8666666666667,0.523373432953419,0.333333333333333
"80-85%",146,3,0.8125,29,28.8666666666667,0.630394527196042,0.4
"80-85%",146,3,0.8125,30,29.7333333333333,0.740339724305654,0.466666666666667
"80-85%",146,3,0.8125,31,31,0.864935905371599,1
"80-85%",146,3,0.8125,32,32,1,2
"80-85%",162,4,0.8125,1,31.0666666666667,0.864328717987893,1.93333333333333
"80-85%",162,4,0.8125,2,29.8666666666667,0.742484708147214,1.73333333333333
"80-85%",162,4,0.8125,3,29.0666666666667,0.632278532298194,1.66666666666667
"80-85%",162,4,0.8125,4,27.9333333333333,0.528278667101249,1.53333333333333
"80-85%",162,4,0.8125,5,27,0.431791800748818,1.4
"80-85%",162,4,0.8125,6,26.4,0.367303291181533,1.46666666666667
"80-85%",162,4,0.8125,7,25.0666666666667,0.29046597424432,1.26666666666667
"80-85%",162,4,0.8125,8,24.2666666666667,0.221407097069811,0.933333333333333
"80-85%",162,4,0.8125,9,23.0666666666667,0.18027416718473,0.866666666666667
"80-85%",162,4,0.8125,10,22.0666666666667,0.12915411900668,0.866666666666667
"80-85%",162,4,0.8125,11,21.4666666666667,0.0877391028952921,0.933333333333333
"80-85%",162,4,0.8125,12,20.3333333333333,0.0382467100009783,0.2
"80-85%",162,4,0.8125,13,19.6,0.0250412736684097,0.666666666666667
"80-85%",162,4,0.8125,14,18.8666666666667,0.00813009255623478,0.333333333333333
"80-85%",162,4,0.8125,15,18.4666666666667,-0.00183656891661294,0.533333333333333
"80-85%",162,4,0.8125,16,18.7333333333333,-0.0137567114443039,0.2
"80-85%",162,4,0.8125,17,19.1333333333333,-0.00449001069088774,0.4
"80-85%",162,4,0.8125,18,19.8,0.00326405291941958,0.666666666666667
"80-85%",162,4,0.8125,19,19.3333333333333,0.0258724317469894,0.333333333333333
"80-85%",162,4,0.8125,20,20.8666666666667,0.0520209128393965,1.06666666666667
"80-85%",162,4,0.8125,21,22,0.0647383931550079,0.533333333333333
"80-85%",162,4,0.8125,22,22.4,0.124392681023779,0.666666666666667
"80-85%",162,4,0.8125,23,23.5333333333333,0.170859911872954,0.933333333333333
"80-85%",162,4,0.8125,24,24.8,0.221876580585177,1.33333333333333
"80-85%",162,4,0.8125,25,24.9333333333333,0.294525988872233,1.2
"80-85%",162,4,0.8125,26,25.8666666666667,0.367303291181533,1.13333333333333
"80-85%",162,4,0.8125,27,27,0.443992885627483,1.33333333333333
"80-85%",162,4,0.8125,28,28.1333333333333,0.530637703676891,1.73333333333333
"80-85%",162,4,0.8125,29,28.8666666666667,0.632624782681582,1.66666666666667
"80-85%",162,4,0.8125,30,30.2,0.738606809453267,1.8
"80-85%",162,4,0.8125,31,31,0.864328717987893,1.93333333333333
"80-85%",162,4,0.8125,32,32,1,2
"80-85%",185,5,0.8125,1,30.8666666666667,0.863721530604187,0.866666666666667
"80-85%",185,5,0.8125,2,29.9333333333333,0.738194740464094,0.6
"80-85%",185,5,0.8125,3,29,0.621819755637273,0.333333333333333
"80-85%",185,5,0.8125,4,27.8666666666667,0.532996740252533,0.333333333333333
"80-85%",185,5,0.8125,5,26.9333333333333,0.443992885627483,0.266666666666667
"80-85%",185,5,0.8125,6,25.9333333333333,0.366679013853748,0.333333333333333
"80-85%",185,5,0.8125,7,24.9333333333333,0.263465724896419,0.0666666666666667
"80-85%",185,5,0.8125,8,23.8666666666667,0.236518136074001,0.0666666666666667
"80-85%",185,5,0.8125,9,22.9333333333333,0.164868145732939,0.0666666666666667
"80-85%",185,5,0.8125,10,22,0.12353116404578,0
"80-85%",185,5,0.8125,11,20.8,0.0779165846196731,0
"80-85%",185,5,0.8125,12,20,0.0315324196739949,0
"80-85%",185,5,0.8125,13,18.2,0.0294645277871723,0
"80-85%",185,5,0.8125,14,17.2,-0.00270186140665132,0
"80-85%",185,5,0.8125,15,16.4,-0.00360553009946281,0
"80-85%",185,5,0.8125,16,16.9333333333333,-0.00663759773479796,0
"80-85%",185,5,0.8125,17,17.2,-0.00893358626392935,0
"80-85%",185,5,0.8125,18,17.8,0.00544915191991843,0
"80-85%",185,5,0.8125,19,18.4666666666667,0.0294684098896028,0
"80-85%",185,5,0.8125,20,19.4,0.0470658894130893,0
"80-85%",185,5,0.8125,21,21,0.0631451644051197,0.0666666666666667
"80-85%",185,5,0.8125,22,21.6,0.11485758284772,0
"80-85%",185,5,0.8125,23,22.8666666666667,0.168290634904701,0
"80-85%",185,5,0.8125,24,23.8666666666667,0.233948342162348,0.0666666666666667
"80-85%",185,5,0.8125,25,24.9333333333333,0.300833301762922,0.2
"80-85%",185,5,0.8125,26,26,0.368471415089236,0.266666666666667
"80-85%",185,5,0.8125,27,26.8666666666667,0.433602809268765,0.0666666666666667
"80-85%",185,5,0.8125,28,27.7333333333333,0.537875870211553,0.266666666666667
"80-85%",185,5,0.8125,29,29,0.634508787783733,0.6
"80-85%",185,5,0.8125,30,30,0.742484708147214,0.733333333333333
"80-85%",185,5,0.8125,31,30.8666666666667,0.863114343220481,0.866666666666667
"80-85%",185,5,0.8125,32,32,1,2
"80-85%",187,6,0.8125,1,31.1333333333333,0.862507155836775,1.86666666666667
"80-85%",187,6,0.8125,2,29.9333333333333,0.740751793294827,1.6
"80-85%",187,6,0.8125,3,28.9333333333333,0.623703760739424,1.33333333333333
"80-85%",187,6,0.8125,4,28.2666666666667,0.518359350375473,1.33333333333333
"80-85%",187,6,0.8125,5,27,0.446702763369981,1.46666666666667
"80-85%",187,6,0.8125,6,26.2,0.353322197494478,1.4
"80-85%",187,6,0.8125,7,25.2666666666667,0.292150827506957,1.2
"80-85%",187,6,0.8125,8,23.7333333333333,0.239726848935959,1.13333333333333
"80-85%",187,6,0.8125,9,23.2,0.169137180919049,0.866666666666667
"80-85%",187,6,0.8125,10,22.4,0.118716785795063,1.13333333333333
"80-85%",187,6,0.8125,11,21,0.0947537790627362,0.8
"80-85%",187,6,0.8125,12,20.7333333333333,0.051570180305112,0.733333333333333
"80-85%",187,6,0.8125,13,20.3333333333333,0.0135454714825437,0.533333333333333
"80-85%",187,6,0.8125,14,19,0.00724622185329644,0.6
"80-85%",187,6,0.8125,15,19.1333333333333,-0.0134500120542632,0.4
"80-85%",187,6,0.8125,16,18.8666666666667,-0.00752499230889385,0.466666666666667
"80-85%",187,6,0.8125,17,18.2,-0.000952088325188007,0.2
"80-85%",187,6,0.8125,18,19.4,-0.000300758419835101,0.2
"80-85%",187,6,0.8125,19,19.8666666666667,0.0197388036692974,0.4
"80-85%",187,6,0.8125,20,21.2666666666667,0.0529005462897346,0.8
"80-85%",187,6,0.8125,21,21.1333333333333,0.0868492438211758,0.6
"80-85%",187,6,0.8125,22,22.5333333333333,0.117422422171857,0.666666666666667
"80-85%",187,6,0.8125,23,23.2666666666667,0.159722925607273,1
"80-85%",187,6,0.8125,24,24.5333333333333,0.222703310154284,1.2
"80-85%",187,6,0.8125,25,25.2666666666667,0.281827593477069,1.26666666666667
"80-85%",187,6,0.8125,26,25.9333333333333,0.366453371471953,1.26666666666667
"80-85%",187,6,0.8125,27,27,0.441014465338093,1.6
"80-85%",187,6,0.8125,28,28,0.530637703676891,1.6
"80-85%",187,6,0.8125,29,29.0666666666667,0.625934016224963,1.53333333333333
"80-85%",187,6,0.8125,30,30.2,0.73687389460088,1.93333333333333
"80-85%",187,6,0.8125,31,31.2,0.861899968453069,1.86666666666667
"80-85%",187,6,0.8125,32,32,1,2
"80-85%",251,7,0.8125,1,31,0.862507155836775,0.933333333333333
"80-85%",251,7,0.8125,2,30,0.738606809453267,0.666666666666667
"80-85%",251,7,0.8125,3,28.8666666666667,0.625988166133932,0.4
"80-85%",251,7,0.8125,4,27.9333333333333,0.537875870211553,0.466666666666667
"80-85%",251,7,0.8125,5,26.9333333333333,0.423212732910048,0.0666666666666667
"80-85%",251,7,0.8125,6,25.8666666666667,0.341121373974452,0
"80-85%",251,7,0.8125,7,24.8666666666667,0.301999803514132,0.466666666666667
"80-85%",251,7,0.8125,8,23.9333333333333,0.232370456181312,0.333333333333333
"80-85%",251,7,0.8125,9,22.9333333333333,0.169189792580307,0.0666666666666667
"80-85%",251,7,0.8125,10,22,0.112179373588349,0
"80-85%",251,7,0.8125,11,20.6,0.0849312607871172,0
"80-85%",251,7,0.8125,12,19.5333333333333,0.0551013340726677,0.0666666666666667
"80-85%",251,7,0.8125,13,18.1333333333333,0.018799883679886,0
"80-85%",251,7,0.8125,14,17.8,0.0125541968415808,0
"80-85%",251,7,0.8125,15,16.8,-0.00628014448965455,0
"80-85%",251,7,0.8125,16,16.3333333333333,-0.00752174475054454,0
"80-85%",251,7,0.8125,17,17.4666666666667,-0.00273163581599634,0
"80-85%",251,7,0.8125,18,17.9333333333333,0.00456528121698009,0.133333333333333
"80-85%",251,7,0.8125,19,18.4666666666667,0.0268113517364009,0
"80-85%",251,7,0.8125,20,18.9333333333333,0.0542217006223296,0.0666666666666667
"80-85%",251,7,0.8125,21,20.6,0.0815958261541056,0.0666666666666667
"80-85%",251,7,0.8125,22,21.6,0.123522748978138,0.0666666666666667
"80-85%",251,7,0.8125,23,23,0.165707869791113,0.2
"80-85%",251,7,0.8125,24,23.8666666666667,0.232652129077876,0
"80-85%",251,7,0.8125,25,24.9333333333333,0.2849371564337,0.266666666666667
"80-85%",251,7,0.8125,26,25.8666666666667,0.359456759094196,0.133333333333333
"80-85%",251,7,0.8125,27,26.7333333333333,0.440833573273709,0.2
"80-85%",251,7,0.8125,28,27.8666666666667,0.540395963594931,0.4
"80-85%",251,7,0.8125,29,28.8666666666667,0.636739043269273,0.533333333333333
"80-85%",251,7,0.8125,30,29.9333333333333,0.742484708147214,0.666666666666667
"80-85%",251,7,0.8125,31,31,0.862507155836775,0.866666666666667
"80-85%",251,7,0.8125,32,32,1,2
"80-85%",265,8,0.8125,1,31,0.863721530604187,1.93333333333333
"80-85%",265,8,0.8125,2,30.1333333333333,0.740339724305654,1.73333333333333
"80-85%",265,8,0.8125,3,29.2,0.625587765841575,1.66666666666667
"80-85%",265,8,0.8125,4,28,0.533157797060269,1.73333333333333
"80-85%",265,8,0.8125,5,27.2,0.44580389414743,1.53333333333333
"80-85%",265,8,0.8125,6,26.3333333333333,0.361168729581816,1.33333333333333
"80-85%",265,8,0.8125,7,25.0666666666667,0.297679645317577,1.33333333333333
"80-85%",265,8,0.8125,8,24.4,0.205961444269171,0.8
"80-85%",265,8,0.8125,9,23.7333333333333,0.162285380619351,1.2
"80-85%",265,8,0.8125,10,22.3333333333333,0.12438469756875,0.933333333333333
"80-85%",265,8,0.8125,11,22.5333333333333,0.0798244483757144,1.06666666666667
"80-85%",265,8,0.8125,12,21,0.0386882308832351,0.666666666666667
"80-85%",265,8,0.8125,13,19.2666666666667,0.0294684098896028,0.666666666666667
"80-85%",265,8,0.8125,14,19.1333333333333,0.0076619958577005,0.466666666666667
"80-85%",265,8,0.8125,15,18.2666666666667,-0.00451118330680468,0.333333333333333
"80-85%",265,8,0.8125,16,18.3333333333333,-0.00752174475054454,0.4
"80-85%",265,8,0.8125,17,18.7333333333333,-0.00450059699884621,0.4
"80-85%",265,8,0.8125,18,19.4666666666667,0.0014439888194127,0.533333333333333
"80-85%",265,8,0.8125,19,19.1333333333333,0.0276425098149806,0.6
"80-85%",265,8,0.8125,20,21.1333333333333,0.0480448298754085,0.466666666666667
"80-85%",265,8,0.8125,21,21,0.0815958261541056,0.4
"80-85%",265,8,0.8125,22,22.5333333333333,0.126548993237597,0.866666666666667
"80-85%",265,8,0.8125,23,24.1333333333333,0.147062857162541,1
"80-85%",265,8,0.8125,24,24.4,0.220633308400591,0.8
"80-85%",265,8,0.8125,25,25.1333333333333,0.294525988872233,1.06666666666667
"80-85%",265,8,0.8125,26,26.0666666666667,0.355340241111761,1.26666666666667
"80-85%",265,8,0.8125,27,26.9333333333333,0.427914511236877,1
"80-85%",265,8,0.8125,28,27.8,0.528278667101249,1.26666666666667
"80-85%",265,8,0.8125,29,28.8,0.634855038167122,1.46666666666667
"80-85%",265,8,0.8125,30,29.9333333333333,0.744217622999601,1.8
"80-85%",265,8,0.8125,31,31,0.864328717987893,1.93333333333333
"80-85%",265,8,0.8125,32,32,1,2
"80-85%",273,9,0.8125,1,30.9333333333333,0.864328717987893,1.86666666666667
"80-85%",273,9,0.8125,2,29.8,0.742072639158041,1.53333333333333
"80-85%",273,9,0.8125,3,29,0.634508787783733,1.6
"80-85%",273,9,0.8125,4,27.9333333333333,0.535516833635911,1.33333333333333
"80-85%",273,9,0.8125,5,27,0.438573130142486,1.06666666666667
"80-85%",273,9,0.8125,6,25.9333333333333,0.359150685964533,0.866666666666667
"80-85%",273,9,0.8125,7,24.8666666666667,0.286835684867541,1
"80-85%",273,9,0.8125,8,23.8666666666667,0.221899212842468,0.8
"80-85%",273,9,0.8125,9,22.8,0.176028104734669,0.6
"80-85%",273,9,0.8125,10,21.9333333333333,0.11438021100234,0.266666666666667
"80-85%",273,9,0.8125,11,21.0666666666667,0.0807154933886146,0.466666666666667
